index,url,rest_price_idr,review,lat,long,is_chain,alcohol,delivery,entertainment,indoor seating,kid friendly,no alcohol available,others_facility,outdoor seating,parking service,praying room,private dining area available,self service,smoking area,special_meal,table booking,table booking not available,table reservation required,takeaway available,asian,bakery,beverages,cafe,coffee,desserts,drink,fast_food,india,indonesia_traditional,indonesian,melayu,mid_east,noodle,others_type,seafood,snacks,special_food,street_food,tea,western,encode,geohash,d_500_airport,d_500_atm,d_500_bank,d_500_cafe,d_500_convenience_store,d_500_gas_station,d_500_hospital,d_500_lodging,d_500_meal_takeaway,d_500_mosque,d_500_park,d_500_restaurant,d_500_school,d_500_store,d_500_supermarket,d_500_train_station,en_500,n_compt_500,avg_n_rest,rating
3426,https://www.zomato.com/jakarta/restoran-sederhana-2-kebayoran-lama/info,160000,12.0,-6.238102,106.769316,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000010000000000000000000000000000,qqgut8,0.0,0.0,3.0,10.0,2.0,3.0,0.0,5.0,0.0,3.0,0.0,0.0,14.0,12.0,0.0,0.0,1.8529258750561688,0.0,0.0,2.3
3080,https://www.zomato.com/jakarta/cfc-kebayoran-lama/info,100000,7.0,-6.2357,106.780222,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000100000000000000000000000000000000000000000000000000000000000,qqgutb,0.0,10.0,13.0,3.0,5.0,0.0,0.0,16.0,0.0,9.0,0.0,4.0,16.0,3.0,3.0,0.0,2.1097932656873937,0.0,0.0,2.6
2230,https://www.zomato.com/jakarta/love-cafe-resto-tanjung-duren/info,150000,7.0,-6.1837495068,106.7834122852,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000010100000000000000010000000000000000000000000000000000000000000000000,qqguvf,0.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,2.0,2.0,1.0,0.0,3.0,2.0,2.0,0.0,2.451255557753324,0.0,0.0,2.5
5155,https://www.zomato.com/jakarta/wabata-pluit/info,200000,49.0,-6.1076135409,106.7791234329,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000000000000000000010000000,qqgvmb,0.0,13.0,16.0,16.0,2.0,3.0,0.0,6.0,0.0,0.0,1.0,7.0,9.0,18.0,3.0,0.0,2.136711914730493,0.125,3.45,2.2
5281,https://www.zomato.com/jakarta/sukiya-pluit/info,130000,126.0,-6.10746,106.779024,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000000000000000000000000000,qqgvmb,0.0,12.0,14.0,16.0,2.0,3.0,0.0,6.0,0.0,0.0,1.0,8.0,9.0,18.0,3.0,0.0,2.149039967831664,0.125,3.45,2.5
1145,https://www.zomato.com/jakarta/sop-buntut-ibu-samino-senayan-thamrin/info,100000,8.0,-6.188122,106.823844,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguyc,0.0,16.0,1.0,12.0,5.0,3.0,6.0,4.0,2.0,8.0,0.0,3.0,0.0,1.0,2.0,0.0,2.1665788857090247,0.3809523809523809,3.0687500000000005,2.6
19,https://www.zomato.com/jakarta/pho-24-kelapa-gading/info,230000,21.0,-6.156628,106.90961,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000100,qquhbz,0.0,33.0,23.0,9.0,4.0,0.0,4.0,7.0,4.0,2.0,2.0,10.0,5.0,14.0,11.0,0.0,2.237168381908972,0.0,0.0,2.5
1815,https://www.zomato.com/jakarta/pondok-sedap-malam-senopati/info,250000,36.0,-6.2366299205,106.8109693006,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000000000000010000000000000000000,qqguw8,0.0,0.0,1.0,7.0,2.0,0.0,6.0,2.0,2.0,4.0,8.0,12.0,12.0,3.0,0.0,0.0,2.1513490171099607,0.04,3.9333333333333336,2.5
4148,https://www.zomato.com/jakarta/gokana-ramen-teppan-kuningan/info,110000,46.0,-6.2215792438,106.8325986341,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00010000000000000000000000000000000000100000000000000000000000000000000000000000000000,qqgux5,0.0,11.0,7.0,18.0,11.0,0.0,5.0,19.0,6.0,14.0,0.0,4.0,1.0,4.0,14.0,0.0,2.2964808537719525,0.2972972972972973,3.563636363636364,2.4
3928,https://www.zomato.com/jakarta/serba-tom-yam-kuningan/info,100000,5.0,-6.2240983299,106.8269482255,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000010000,qqguwf,0.0,17.0,1.0,6.0,21.0,0.0,8.0,12.0,64.0,11.0,4.0,9.0,11.0,33.0,11.0,0.0,2.1870160773278795,0.2105263157894736,3.425,2.2
3984,https://www.zomato.com/jakarta/kwetiaw-sapi-pontianak-88-kuningan/info,150000,4.0,-6.224695,106.829422,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000001000000000000000000000000000000000000000000000000000000000000000000,qqguwf,0.0,22.0,5.0,6.0,20.0,0.0,2.0,17.0,58.0,13.0,2.0,8.0,6.0,31.0,11.0,0.0,2.18529934516844,0.0588235294117647,3.1,2.4
4104,https://www.zomato.com/jakarta/nasi-goreng-babat-tjap-toegoe-moeda-kuningan/info,90000,6.0,-6.2215332482,106.8335866928,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000010000000000000000000000000000000000000000000000000000000000000000000000000000001,qqgux5,0.0,11.0,6.0,11.0,8.0,0.0,8.0,17.0,0.0,8.0,0.0,13.0,1.0,1.0,7.0,0.0,2.219198085015846,0.0,0.0,2.6
4661,https://www.zomato.com/jakarta/mie-ceker-cilandak-fatmawati/info,60000,4.0,-6.291419,106.799216,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000011000000000000000000000000000010000000000000000000000000000000000000000000000000,qqgunq,0.0,4.0,4.0,1.0,3.0,1.0,9.0,5.0,0.0,5.0,1.0,6.0,2.0,2.0,2.0,0.0,2.3585506681245767,0.1666666666666666,3.7,2.6
1145,https://www.zomato.com/jakarta/sop-buntut-ibu-samino-senayan-thamrin/info,100000,8.0,-6.188122,106.823844,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguyc,0.0,16.0,1.0,12.0,5.0,3.0,6.0,4.0,2.0,8.0,0.0,3.0,0.0,1.0,2.0,0.0,2.1665788857090247,0.3809523809523809,3.0687500000000005,2.6
984,https://www.zomato.com/jakarta/rumah-tebet-tebet/info,120000,9.0,-6.226846,106.854968,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01000000000000000000000001000000000000010000000000000000000000000000000000000000000000,qqguxd,0.0,10.0,6.0,6.0,11.0,10.0,4.0,15.0,12.0,12.0,4.0,23.0,4.0,8.0,6.0,0.0,2.5062953037243503,0.0526315789473684,4.0,2.5
2317,https://www.zomato.com/jakarta/soto-betawi-bang-kubil-tanjung-duren/info,100000,4.0,-6.173844,106.787895,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000001000000000000000000000000000000000000000000000000000000010000000000000000,qqguyh,0.0,27.0,11.0,24.0,13.0,0.0,1.0,8.0,3.0,8.0,11.0,5.0,7.0,9.0,13.0,0.0,2.350829923034325,0.0290697674418604,3.1,2.5
1428,https://www.zomato.com/jakarta/kazoku-thamrin/info,250000,10.0,-6.190567,106.823398,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000001000000000000000000000,qqguyc,0.0,28.0,25.0,44.0,11.0,6.0,9.0,11.0,0.0,7.0,3.0,38.0,5.0,36.0,11.0,0.0,2.283810683142576,0.2,4.16842105263158,2.3
2884,https://www.zomato.com/jakarta/manse-korean-grill-1-pantai-indah-kapuk/info,200000,8.0,-6.111997,106.742942,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000000000000000100000000001000000000000000000000000000000000000000000,qqgvhz,0.0,20.0,33.0,26.0,2.0,0.0,0.0,6.0,0.0,0.0,2.0,24.0,5.0,19.0,0.0,0.0,1.8995584979425493,0.0,0.0,2.4
5422,https://www.zomato.com/jakarta/bakmi-ayam-kusut-penjaringan/info,60000,5.0,-6.136226,106.780466,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000,qqgvjf,0.0,2.0,0.0,23.0,6.0,4.0,2.0,6.0,0.0,12.0,2.0,0.0,6.0,2.0,0.0,0.0,1.93935231452809,0.0,0.0,2.6
982,https://www.zomato.com/jakarta/mecah-piting-tebet/info,135000,407.0,-6.23853,106.849594,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000000000000010000000000000000000,qqgux2,0.0,12.0,6.0,2.0,1.0,4.0,4.0,10.0,0.0,5.0,6.0,23.0,6.0,16.0,0.0,0.0,2.2160029283588787,0.0,0.0,2.0
6465,https://www.zomato.com/jakarta/p-c-coffee-senayan/info,100000,11.0,-6.22752,106.7973,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000100000000000000000000000000000000000000000000000000000000000000000,qqguw4,0.0,44.0,17.0,53.0,6.0,0.0,3.0,9.0,3.0,10.0,6.0,39.0,17.0,61.0,41.0,0.0,2.2056668654226845,0.0777777777777777,3.7,2.5
7025,https://www.zomato.com/jakarta/fiesta-steak-pondok-indah/info,250000,50.0,-6.266758,106.783055,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000000000000000000000000000000000000000000000000000000001000000000000,qqgumg,0.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,1.6525902233018677,0.0,0.0,2.6
2887,https://www.zomato.com/jakarta/chung-gi-wa-pantai-indah-kapuk/info,300000,185.0,-6.109,106.740176,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000100000000000000000000100000000001000000000000000000000000000000000000000000,qqgvhz,0.0,12.0,12.0,13.0,0.0,6.0,4.0,3.0,0.0,2.0,2.0,10.0,18.0,10.0,2.0,0.0,2.258071921066432,0.0666666666666666,4.0,2.2
5724,https://www.zomato.com/jakarta/soto-gebrak-setiabudi/info,60000,76.0,-6.2098722343,106.8260470033,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000010000000000000000000000000000010000000000000000,qqguwv,0.0,0.0,4.0,0.0,12.0,0.0,0.0,0.0,4.0,6.0,2.0,0.0,0.0,2.0,0.0,0.0,1.5867847075280477,0.0,0.0,2.6
4215,https://www.zomato.com/jakarta/prasmanan-kantin-artomoro-kuningan/info,50000,15.0,-6.2276892899,106.8241721392,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000000000000000000000000000000000000010000000000000000000000000100000000000000000000,qqguwf,0.0,11.0,10.0,5.0,8.0,0.0,4.0,5.0,20.0,4.0,4.0,0.0,8.0,5.0,5.0,0.0,2.3379318792737083,0.0285714285714285,3.1,2.5
6718,https://www.zomato.com/jakarta/warunk-upnormal-kemang/info,100000,15.0,-6.25538,106.811394,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000100000000000,qqguqt,0.0,2.0,8.0,6.0,1.0,2.0,10.0,5.0,0.0,2.0,1.0,9.0,4.0,3.0,3.0,0.0,2.337318028292437,0.3043478260869565,3.5285714285714285,2.6
3395,https://www.zomato.com/jakarta/bensunda-1-gandaria/info,150000,38.0,-6.242999,106.787699,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000000000000000000000000100000000,qqguqp,0.0,16.0,11.0,20.0,3.0,5.0,19.0,6.0,2.0,15.0,6.0,41.0,10.0,7.0,2.0,0.0,2.3223488993481767,0.0,0.0,2.5
498,https://www.zomato.com/jakarta/ichiban-sushi-3-kelapa-gading/info,200000,94.0,-6.145675,106.892269,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000001000000000000010000000,qquj03,0.0,0.0,1.0,7.0,3.0,2.0,0.0,7.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.7900885105555082,0.0,0.0,2.6
2421,https://www.zomato.com/jakarta/kopi-luwak-tanjung-duren/info,200000,28.0,-6.177087,106.791412,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00000000000000000000100000000000000010000000000000000000000000000000000000000000100000,qqguy5,0.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,0.0,1.621452212306873,0.0,0.0,2.6
5632,https://www.zomato.com/jakarta/gado-gado-boplo-karet/info,150000,42.0,-6.2180625687,106.8195768446,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000001000000000000000000000000010000000000000000000000000000010000000100000000,qqguws,0.0,6.0,8.0,11.0,12.0,4.0,26.0,10.0,2.0,12.0,0.0,4.0,8.0,1.0,16.0,0.0,2.332402919429094,0.0,0.0,2.6
6229,https://www.zomato.com/jakarta/nock-nock-cafe-resto-kelapa-gading/info,120000,14.0,-6.151772975,106.8917497248,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qquj02,0.0,18.0,16.0,6.0,0.0,9.0,3.0,10.0,0.0,0.0,0.0,12.0,7.0,9.0,7.0,0.0,2.2028344827759296,0.0666666666666666,3.7,2.3
927,https://www.zomato.com/jakarta/bamboo-dimsum-tebet/info,120000,619.0,-6.227998,106.856564,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000001000100000000000000000000000000000000000000000000000000000000000000,qqguxd,0.0,12.0,6.0,12.0,9.0,6.0,0.0,8.0,7.0,9.0,4.0,14.0,2.0,6.0,2.0,0.0,2.441092993026808,0.0,0.0,2.0
3395,https://www.zomato.com/jakarta/bensunda-1-gandaria/info,150000,38.0,-6.242999,106.787699,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000000000000000000000000100000000,qqguqp,0.0,16.0,11.0,20.0,3.0,5.0,19.0,6.0,2.0,15.0,6.0,41.0,10.0,7.0,2.0,0.0,2.3223488993481767,0.0,0.0,2.5
2041,https://www.zomato.com/jakarta/riung-sunda-tanjung-duren/info,200000,63.0,-6.178288,106.790297,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000100000000,qqguy5,0.0,4.0,1.0,6.0,0.0,0.0,1.0,2.0,0.0,9.0,2.0,2.0,0.0,0.0,3.0,0.0,1.95034820148756,0.0,0.0,2.0
763,https://www.zomato.com/jakarta/comic-cafe-tebet/info,200000,310.0,-6.228315,106.855115,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01000000000000000010000000000000000000010000000000000000000000000000000000000000000000,qqguxd,0.0,12.0,8.0,12.0,9.0,12.0,4.0,7.0,8.0,19.0,4.0,21.0,8.0,10.0,4.0,0.0,2.519280325071476,0.0833333333333333,3.75,2.5
4869,https://www.zomato.com/jakarta/daging-laut-1-fatmawati/info,220000,131.0,-6.268406,106.808964,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000000000000000100000000000000000000000000000000010000000000000000000,qqguq6,0.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,3.0,5.0,1.0,4.0,3.0,1.0,3.0,0.0,2.36643186277466,0.0,0.0,2.1
2113,https://www.zomato.com/jakarta/toast-box-tanjung-duren/info,100000,33.0,-6.178534,106.79221,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000000000000001000000000000000000,qqguy5,0.0,3.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,1.0,0.0,0.0,3.0,0.0,1.8226178322902644,0.0,0.0,2.5
2887,https://www.zomato.com/jakarta/chung-gi-wa-pantai-indah-kapuk/info,300000,185.0,-6.109,106.740176,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000100000000000000000000100000000001000000000000000000000000000000000000000000,qqgvhz,0.0,12.0,12.0,13.0,0.0,6.0,4.0,3.0,0.0,2.0,2.0,10.0,18.0,10.0,2.0,0.0,2.258071921066432,0.0666666666666666,4.0,2.2
2041,https://www.zomato.com/jakarta/riung-sunda-tanjung-duren/info,200000,63.0,-6.178288,106.790297,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000100000000,qqguy5,0.0,4.0,1.0,6.0,0.0,0.0,1.0,2.0,0.0,9.0,2.0,2.0,0.0,0.0,3.0,0.0,1.95034820148756,0.0,0.0,2.0
1470,https://www.zomato.com/jakarta/pondok-selera-thamrin/info,50000,5.0,-6.190076,106.823648,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000001000000000000000000010000000000000000000000000000000000000000000000,qqguyc,0.0,26.0,22.0,44.0,8.0,6.0,15.0,11.0,0.0,5.0,3.0,35.0,8.0,36.0,8.0,0.0,2.2898864357520243,0.1397849462365591,3.961538461538462,2.4
