url,title,rest_type,rest_price,rest_facility,rest_longlat,rating,review
https://www.zomato.com/jakarta/chosyuriki-melawai/info,Chosyuriki,Japanese,Rp100.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2461206537,106.7992963269']",3.9,36
https://www.zomato.com/jakarta/wyls-kitchen-veranda-hotel-at-pakubuwono-gandaria/info,Wyl's Kitchen - Veranda Hotel At Pakubuwono,Indonesian,"Rp200.000 for two people (approx.) Without alcohol|The Forest by Wyl’s restaurant Jakarta serasa di Ubud, Bali.Beberapa bulan yang lalu aku kulineran di daerah Lebak Bulus tepatnya di The Forest by Wyl’s yang merupakan group dari restaurant Wyl’s Group.Restaurant ini mengusung thema Ubud dan Uluwatu Bali, dengan kolam renang yang besar dengan view hutan yang masih hijau. Secara ambience sangat perfect interiornya terlihat classy and high end. Untuk menu ada dua jenis yaitu Indochina dan western. Waktu itu aku ambil paket lunch yang Indochine yang terdiri appetizer, main course, dessert and drink. Untuk paket lunch cukup rasionalable yaitu Rp 250K yang terdiri 1 Start, 1 main course, 1 dessert and 1 drink. Apabila tidak ingin...read more",Breakfast|Home Delivery|Beer|Table booking recommended|Outdoor Seating|Rooftop|Praying Room|Valet Parking Available|Indoor Seating|Smoking Area|Wifi,"['https://www.google.com/maps/dir/?api=1&destination=-6.2399460000,106.7857550000']",4.3,954
https://www.zomato.com/jakarta/ayam-bakar-kambal-gandaria/info,"Ayam Bakar ""Kambal""",Jawa,Rp100.000 for two people (approx.),Home Delivery|Takeaway Available|Indoor Seating|Smoking Area|Table booking not available|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2446320000,106.7884450000']",3.6,60
https://www.zomato.com/jakarta/kopi-sodara-gandaria/info,Kopi Sodara,Coffee,Rp100.000 for two people (approx.),Takeaway Available|Indoor Seating|Desserts and Bakes,"['https://www.google.com/maps/dir/?api=1&destination=-6.2437860000,106.7834960000']",-,1
https://www.zomato.com/jakarta/kimukatsu-gandaria/info,Kimukatsu,Japanese,Rp200.000 for two people (approx.),Takeaway Available|Table booking recommended|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2435380000,106.7839680000']",4.2,233
https://www.zomato.com/jakarta/restogram-1-gandaria/info,RESTOGRAM,Indonesian,Rp150.000 for two people (approx.),Home Delivery|Takeaway Available|Indoor Seating|Table booking recommended|Smoking Area|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2441730000,106.7835300000']",3.8,20
https://www.zomato.com/jakarta/re-juve-gandaria/info,Re.juve,Beverages|Juices,Rp100.000 for two people (approx.),Takeaway Available|Indoor Seating|Vegan Options|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2447940000,106.7831410000']",3.5,47
https://www.zomato.com/jakarta/roti-durian-orchid-gandaria/info,Roti Durian Orchid,Bakery,Rp100.000 for two people (approx.),Takeaway Available|Indoor Seating|Desserts and Bakes|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2447680000,106.7892940000']",3.7,8
https://www.zomato.com/jakarta/glosis-melawai/info,Glosis,Western,Rp300.000 for two people (approx.) Without alcohol,Home Delivery|Takeaway Available|Beer|Kid Friendly|Smoking Area|Wifi|Table booking recommended|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.2462420000,106.7940660000']",4.1,151
https://www.zomato.com/jakarta/bengawan-s-kebayoran-lama/info,Bengawan's,Chinese|Indonesian,Rp120.000 for two people (approx.),Breakfast|Home Delivery|Takeaway Available|Indoor Seating|Outdoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2168640000,106.7671710000']",3.2,17
https://www.zomato.com/jakarta/yoiko-ramen-415-blok-m/info,Yoiko Ramen 415,Japanese|Ramen,Rp150.000 for two people (approx.) Without alcohol,Takeaway Available|Full Bar Available|Indoor Seating|Table booking recommended|Wifi|Private Dining Area Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2444890000,106.7959910000']",4.2,713
https://www.zomato.com/jakarta/wingstop-gandaria/info,Wingstop,American|Fast Food,Rp120.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2443290000,106.7839290000']",3.9,77
https://www.zomato.com/jakarta/sroto-asli-sokaraja-purwokerto-gandaria/info,Sroto Asli Sokaraja Purwokerto,Indonesian,Rp100.000 for two people (approx.),Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2447120000,106.7835660000']",-,2
https://www.zomato.com/jakarta/glowbar-kebayoran-lama/info,Glowbar,Coffee|Tea,Rp100.000 for two people (approx.),Takeaway Available|Indoor Seating|Wifi|Desserts and Bakes|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2209040000,106.7875840000']",3.4,17
https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-kebayoran-lama/info,Bakso Lapangan Tembak Senayan,Bakso|Indonesian,Rp130.000 for two people (approx.),Home Delivery|Takeaway Available|Indoor Seating|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2209810000,106.7835270000']",2.3,25
https://www.zomato.com/jakarta/basilico-gandaria/info,Basilico,Pizza|Italian,Rp250.000 for two people (approx.) Without alcohol,Takeaway Available|Full Bar Available|Wifi|Indoor Seating|Table booking not available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2432190000,106.7834450000']",4.1,157
https://www.zomato.com/jakarta/moodbooster-coffee-blok-m/info,Moodbooster Coffee,Coffee,Rp50.000 for two people (approx.),Breakfast|Takeaway Available|Indoor Seating|Wifi|Desserts and Bakes|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2441110000,106.7976120000']",3.6,19
https://www.zomato.com/jakarta/pipiltin-cocoa-melawai/info,Pipiltin Cocoa,Desserts|Bakery,Rp150.000 for two people (approx.),Takeaway Available|Desserts and Bakes|Indoor Seating|Wifi,"['https://www.google.com/maps/dir/?api=1&destination=-6.2501140693,106.7970868573']",4.1,297
https://www.zomato.com/jakarta/eric-kayser-artisan-boulanger-gandaria/info,Eric Kayser Artisan Boulanger,Western|Coffee|Bakery,Rp400.000 for two people (approx.) Without alcohol,Takeaway Available|Beer|Table booking recommended|Desserts and Bakes|Indoor Seating|Brunch,"['https://www.google.com/maps/dir/?api=1&destination=-6.2447710000,106.7831300000']",4.1,147
https://www.zomato.com/jakarta/koi-express-teppanyaki-kebayoran-lama/info,Koi Express Teppanyaki,Japanese,Rp100.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2214610000,106.7837260000']",3.0,4
https://www.zomato.com/jakarta/starbucks-coffee-1-gandaria/info,Starbucks Coffee,Coffee|Tea|Desserts,Rp120.000 for two people (approx.),Breakfast|Takeaway Available|Indoor Seating|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2437170000,106.7839800000']",4.1,117
https://www.zomato.com/jakarta/baso-by-mister-baso-gandaria/info,Baso by Mister Baso,Bakso|Indonesian|Chinese,Rp150.000 for two people (approx.),Takeaway Available|Indoor Seating|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2446890000,106.7839920000']",2.7,51
https://www.zomato.com/jakarta/udon-house-blok-m/info,Udon House,Japanese,Rp150.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2425740000,106.7959740000']",3.7,25
https://www.zomato.com/jakarta/sop-kaki-kambing-dudung-roxy-melawai/info,Sop Kaki Kambing Dudung Roxy,Betawi|Jawa,Rp150.000 for two people (approx.),Takeaway Available|Indoor Seating|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2451197954,106.8025873974']",3.6,14
https://www.zomato.com/jakarta/kopi-bumi-gandaria/info,Kopi Bumi,Fusion|Coffee,Rp100.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2440170000,106.7921310000']",-,3
https://www.zomato.com/jakarta/coffe-a-kebayoran-lama/info,COFFE.A,Cafe|Coffee,Rp50.000 for two people (approx.),Takeaway Available|Board Games|Outdoor Seating|Kid Friendly|Wifi|Free Parking|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2196790000,106.7795360000']",3.7,31
https://www.zomato.com/jakarta/tempe-mendoan-tahu-slawi-gandaria/info,Tempe Mendoan Tahu Slawi,Street Food|Jawa,Rp40.000 for two people (approx.),Takeaway Available|Outdoor Seating|BPOM Certified Kaki5,"['https://www.google.com/maps/dir/?api=1&destination=-6.2465210000,106.7928910000']",-,1
https://www.zomato.com/jakarta/kira-kira-ginza-melawai/info,Kira - Kira Ginza,Japanese|Sushi|Ramen,Rp320.000 for two people (approx.) Without alcohol,Beer|Indoor Seating|Wifi|Table booking recommended,"['https://www.google.com/maps/dir/?api=1&destination=-6.2454220000,106.8004490000']",4.3,437
https://www.zomato.com/jakarta/holland-bakery-1-kebayoran-lama/info,Holland Bakery,Bakery|Desserts,"Rp50.000 for two people (approx.)|I love this heart cookie!!!❤️ Never love any cookie this much. It tastes not to sweet and that's what I love. The tastes quite bitter because of the dark chocolate, and the texture was not too crunchy but definetely will be so good inside our mouth.At that time they gave promotion buy 1 get 1 for Rp 150.000And I will buy it again!",Breakfast|Takeaway Available|Desserts and Bakes|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2376910000,106.7762260000']",3.9,6
https://www.zomato.com/jakarta/mineral-cafe-gandaria/info,Mineral Cafe,Cafe|Coffee,Rp150.000 for two people (approx.),Breakfast|Takeaway Available|Praying Room|Valet Parking Available|Private Dining Area Available|Smoking Area|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2467630000,106.7907840000']",3.7,14
https://www.zomato.com/jakarta/thai-street-gandaria/info,Thai Street,Thai,Rp200.000 for two people (approx.),Takeaway Available|Indoor Seating|Wifi|Table booking recommended|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2442950000,106.7838530000']",4.1,554
https://www.zomato.com/jakarta/kambing-bakar-cairo-melawai/info,Kambing Bakar Cairo,Middle Eastern,Rp200.000 for two people (approx.),Home Delivery|Takeaway Available|Outdoor Seating|Indoor Seating|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2465842541,106.7956528813']",4.1,136
https://www.zomato.com/jakarta/abraco-bistro-bar-melawai/info,Abraco Bistro & Bar,Western|Asian,Rp470.000 for two people (approx.) Without alcohol,Breakfast|Takeaway Available|Beer|Indoor Seating|Table booking recommended|Smoking Area|Live Entertainment|Live Music|Serves Cocktails|Wifi,"['https://www.google.com/maps/dir/?api=1&destination=-6.2466999042,106.7942259461']",3.6,49
https://www.zomato.com/jakarta/cfc-kebayoran-lama/info,CFC,Fast Food,"Rp100.000 for two people (approx.)|Setiap kali pergi ataupun pulang dari aktivitas, selalu melewati pasar kebayoran lama dan CFC yang lokasi nya mudah ditemui. Karena lagi situasi pandemi COVID-19, aku memutuskan untuk memesan makanan CFC via ojek online. Menu yang aku pesan adalah Bento 4 dengan promo Buy 1 free 1. Isi nya ada nasi putih, Chicken Teriyaki, dan Crispy Chicken.Untuk chicken teriyaki dari segi rasa enak. Bumbu teriyaki dengan chicken nya terbalut. Crispy chicken nya enak tapi biasa aja. Nasi putih tidak terlalu pulen. Komposisi dari menu ini tidak seimbang. Rasa nya juga tidak terlalu spesial. Tapi cukup worth it dengan harga Rp 25.000 untuk harga sama rasa.Untuk info kuliner lainnya, bisa kunjungi dan...read more",Home Delivery|Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2357000000,106.7802220000']",2.6,7
https://www.zomato.com/jakarta/laksa-betawi-assirot-kebayoran-lama/info,Laksa Betawi Assirot,Betawi|Indonesian,Rp70.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2256080000,106.7742400000']",3.7,15
https://www.zomato.com/jakarta/mensky-coffee-kebayoran-lama/info,Mensky Coffee,Coffee,Rp120.000 for two people (approx.),Takeaway Available|Indoor Seating|Smoking Area|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2264310000,106.7845150000']",3.7,16
https://www.zomato.com/jakarta/j-steak-blok-m/info,J STEAK,Steak|Japanese,Rp40.000 for two people (approx.),Valet Parking Available|Table booking recommended|Indoor Seating|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2449011595,106.7957732454']",3.9,86
https://www.zomato.com/jakarta/roti-o-1-blok-m/info,Roti 'O,Bakery|Coffee|Beverages,Rp70.000 for two people (approx.),Breakfast|Takeaway Available|Indoor Seating|Desserts and Bakes|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2441220000,106.7969270000']",3.2,7
https://www.zomato.com/jakarta/pop-cookies-blok-m/info,Pop Cookies,Desserts,Rp60.000 for two people (approx.),Takeaway Available|Indoor Seating|Desserts and Bakes,"['https://www.google.com/maps/dir/?api=1&destination=-6.2441250000,106.7975710000']",3.3,24
https://www.zomato.com/jakarta/nasi-goreng-babat-gandaria/info,Nasi Goreng Babat Semarang,Jawa,Rp90.000 for two people (approx.),Home Delivery|Takeaway Available|Indoor Seating|Wifi,"['https://www.google.com/maps/dir/?api=1&destination=-6.2447160000,106.7835760000']",3.0,20
https://www.zomato.com/jakarta/jadisatu-kopi-gandaria/info,JadiSatu Kopi,Coffee|Snacks,Rp60.000 for two people (approx.),Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.2460420000,106.7917580000']",3.2,4
https://www.zomato.com/jakarta/sour-sally-gandaria/info,Sour Sally,Desserts,Rp100.000 for two people (approx.),Takeaway Available|Desserts and Bakes|Wifi|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2445500000,106.7834450000']",4.1,127
https://www.zomato.com/jakarta/five-temples-kebayoran-lama/info,Five Temples,Fusion,Rp70.000 for two people (approx.),Takeaway Available|Indoor Seating|Praying Room|Wifi|Smoking Area|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2219570000,106.7828900000']",-,1
https://www.zomato.com/jakarta/sate-khas-senayan-gandaria/info,Sate Khas Senayan,Satay|Indonesian,Rp280.000 for two people (approx.),Home Delivery|Takeaway Available|Indoor Seating|Table booking recommended|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2435180000,106.7838450000']",3.8,63
https://www.zomato.com/jakarta/pizza-hut-gandaria/info,Pizza Hut,Pizza|American,Rp250.000 for two people (approx.),Home Delivery|Takeaway Available|Table booking recommended|Indoor Seating|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2444290000,106.7830000000']",3.8,84
https://www.zomato.com/jakarta/saban-hari-kopi-gandaria/info,Saban Hari Kopi,Coffee|Beverages,Rp50.000 for two people (approx.),Takeaway Available|Indoor Seating|Wifi|Table booking not available|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2459650000,106.7840050000']",-,0
https://www.zomato.com/jakarta/siomay-lonjong-gandaria/info,Siomay Lonjong,Street Food,Rp40.000 for two people (approx.),Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.2447140000,106.7835720000']",-,0
https://www.zomato.com/jakarta/mandala-baru-blok-m/info,Mandala Baru,Chinese|Seafood|Indonesian,Rp100.000 for two people (approx.),Breakfast|Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2409130000,106.7903860000']",4.1,108
https://www.zomato.com/jakarta/warung-ceu-kokom-kebayoran-lama/info,Warung Ceu Kokom,Sunda,Rp80.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2163550000,106.7701930000']",3.5,21
https://www.zomato.com/jakarta/warisan-pendopo-restaurant-kebayoran-lama/info,Warisan Pendopo Restaurant,Coffee|Indonesian,Rp200.000 for two people (approx.) Without alcohol,Full Bar Available|Praying Room|Smoking Area|Indoor Seating|Private Dining Area Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2382070000,106.7779320000']",3.4,5
https://www.zomato.com/jakarta/gyu-kaku-japanese-bbq-gandaria/info,Gyu - Kaku Japanese BBQ,Japanese|BBQ,Rp550.000 for two people (approx.) Without alcohol,Beer|Table booking recommended|Indoor Seating|Wifi|Buffet,"['https://www.google.com/maps/dir/?api=1&destination=-6.2452604423,106.7838152871']",4.5,516
https://www.zomato.com/jakarta/bakso-aheng-medan-gandaria/info,Bakso Aheng Medan,Chinese|Medan|Indonesian,Rp120.000 for two people (approx.),Home Delivery|Takeaway Available|Indoor Seating|Wifi,"['https://www.google.com/maps/dir/?api=1&destination=-6.2433710000,106.7836430000']",3.4,8
