index,url,rest_price_idr,review,lat,long,is_chain,rating,new_code_res_type,rank_res_type,new_code_fac,rank_fac
635,https://www.zomato.com/jakarta/sudut-sedjenak-tebet/info,75000.0,10.0,-6.222759,106.84704,0,3.5,1,4,0,18
636,https://www.zomato.com/jakarta/sop-ayam-pak-min-klaten-tebet/info,80000.0,19.0,-6.235683,106.846734,0,3.1,1,5,4,0
637,https://www.zomato.com/jakarta/ruang-seketika-tebet/info,50000.0,4.0,-6.232089,106.853664,0,3.9,1,4,2,1
638,https://www.zomato.com/jakarta/mie-ayam-bangka-asan-tebet/info,60000.0,39.0,-6.240142,106.847615,0,3.7,0,75,4,0
642,https://www.zomato.com/jakarta/haagen-dazs-tebet/info,330000.0,146.0,-6.22373,106.842129,1,4.2,0,22,0,84
645,https://www.zomato.com/jakarta/floret-cafe-and-patisserie-tebet/info,250000.0,126.0,-6.224121,106.85208,0,3.0,0,410,0,1590
646,https://www.zomato.com/jakarta/koi-th%C3%A9-tebet/info,70000.0,37.0,-6.224033,106.843124,1,3.5,0,11,4,0
647,https://www.zomato.com/jakarta/sogogi-shabu-tebet/info,150000.0,43.0,-6.228445,106.856259,1,3.6,2,1,4,0
648,https://www.zomato.com/jakarta/hokben-tebet/info,150000.0,36.0,-6.228485,106.854939,1,2.8,0,49,0,38
649,https://www.zomato.com/jakarta/kopi-klinik-1-tebet/info,70000.0,32.0,-6.230186,106.849519,0,3.5,0,377,0,6
650,https://www.zomato.com/jakarta/aroma-makassar-tebet/info,110000.0,4.0,-6.223906,106.848644,0,3.1,0,88,0,4
651,https://www.zomato.com/jakarta/myung-rang-hotdog-tebet/info,100000.0,48.0,-6.222947,106.842524,0,4.0,0,9,4,0
652,https://www.zomato.com/jakarta/abuba-steak-tebet/info,450000.0,454.0,-6.229123,106.854552,1,3.9,0,24,0,133
654,https://www.zomato.com/jakarta/baso-menteng-tebet/info,60000.0,5.0,-6.223234,106.84263,0,2.7,0,25,4,0
655,https://www.zomato.com/jakarta/golden-lamian-tebet/info,140000.0,26.0,-6.22335,106.843156,1,3.0,0,16,4,0
656,https://www.zomato.com/jakarta/soto-betawi-haji-said-cipete-udik-tebet/info,100000.0,8.0,-6.221434,106.842815,0,2.9,0,41,4,0
657,https://www.zomato.com/jakarta/ice-hill-tebet/info,50000.0,40.0,-6.223236,106.842631,1,3.2,0,11,4,0
658,https://www.zomato.com/jakarta/laka-laka-sate-kambing-tegal-batibul-tebet/info,130000.0,8.0,-6.223048,106.843067,0,3.2,0,53,4,0
659,https://www.zomato.com/jakarta/cafe-one-tebet/info,300000.0,46.0,-6.224194,106.839869,0,3.6,0,19,0,1411
660,https://www.zomato.com/jakarta/sour-sally-1-tebet/info,100000.0,87.0,-6.223124,106.842614,1,4.1,0,10,0,5
661,https://www.zomato.com/jakarta/dapur-rawit-tebet/info,120000.0,5.0,-6.242308,106.852549,0,3.4,0,595,0,81
662,https://www.zomato.com/jakarta/ichiban-sushi-1-tebet/info,200000.0,5.0,-6.224129,106.843212,1,2.3,0,44,4,0
664,https://www.zomato.com/jakarta/chang-tea-up-tebet/info,60000.0,49.0,-6.224085,106.843111,0,3.7,0,13,4,0
666,https://www.zomato.com/jakarta/bakmi-sanjaya-tebet/info,130000.0,51.0,-6.228297,106.856053,0,3.9,1,6,0,4
667,https://www.zomato.com/jakarta/saladstop-tebet/info,250000.0,48.0,-6.223422,106.8421,1,4.0,0,30,0,223
668,https://www.zomato.com/jakarta/point-cafe-tebet/info,60000.0,17.0,-6.22926,106.847557,0,3.1,1,3,0,5
669,https://www.zomato.com/jakarta/mie-aceh-ayah-tebet/info,100000.0,73.0,-6.222698,106.847013,0,3.9,0,318,4,0
670,https://www.zomato.com/jakarta/imperial-kitchen-dimsum-tebet/info,250000.0,210.0,-6.222477,106.842979,1,3.8,0,35,0,3
671,https://www.zomato.com/jakarta/fish-co-tebet/info,330000.0,597.0,-6.223954,106.84243,1,4.4,0,150,0,3
672,https://www.zomato.com/jakarta/cafe-major-tebet/info,80000.0,6.0,-6.223913,106.84904,0,2.7,0,168,4,0
674,https://www.zomato.com/jakarta/autokoffie-tebet/info,150000.0,7.0,-6.240691,106.854348,0,3.3,0,144,0,1302
675,https://www.zomato.com/jakarta/killiney-tebet/info,150000.0,37.0,-6.222867,106.84313,0,2.5,0,178,0,6
676,https://www.zomato.com/jakarta/toraja-coffee-house-tebet/info,80000.0,153.0,-6.225834,106.836144,0,4.1,0,32,0,265
679,https://www.zomato.com/jakarta/warung-petualang-tebet/info,80000.0,98.0,-6.23368,106.846514,0,3.8,4,0,0,1614
682,https://www.zomato.com/jakarta/yakiniku-kintan-buffet-tebet/info,600000.0,407.0,-6.223651,106.841898,1,4.3,2,1,0,162
683,https://www.zomato.com/jakarta/padang-merdeka-tebet/info,200000.0,96.0,-6.2257771584,106.8553679064,1,3.9,0,33,0,7
685,https://www.zomato.com/jakarta/frozen-express-1-tebet/info,70000.0,5.0,-6.233824,106.84955,0,3.5,0,10,0,5
687,https://www.zomato.com/jakarta/copaste-coffee-pasar-tebet-tebet/info,100000.0,38.0,-6.231939,106.845836,0,3.0,0,28,0,97
688,https://www.zomato.com/jakarta/sop-kaki-kambing-kedai-estu-rame-tebet/info,80000.0,98.0,-6.241197,106.847444,0,3.9,4,0,0,199
689,https://www.zomato.com/jakarta/ayam-tulang-lunak-hayam-wuruk-tebet/info,150000.0,97.0,-6.234179,106.846783,1,3.5,1,5,0,17
690,https://www.zomato.com/jakarta/selawaktu-coffee-tebet/info,150000.0,15.0,-6.235553,106.856997,0,3.7,0,111,0,505
692,https://www.zomato.com/jakarta/soto-daging-h-ali-zen-surabaya-kampung-melayu/info,50000.0,22.0,-6.241217,106.869494,0,3.6,0,51,4,0
693,https://www.zomato.com/jakarta/rm-bebek-cawang-oriental-food-kampung-melayu/info,80000.0,10.0,-6.242663,106.872042,0,3.2,0,249,0,4
694,https://www.zomato.com/jakarta/kembali-ke-kala-tebet/info,50000.0,8.0,-6.238283,106.85668,0,3.4,1,3,2,1
695,https://www.zomato.com/jakarta/sushigroove-tebet/info,250000.0,304.0,-6.223481,106.842372,1,3.9,0,8,0,3
696,https://www.zomato.com/penangbistro-kokas/info,250000.0,255.0,-6.222818,106.842319,1,4.2,0,216,0,13
698,https://www.zomato.com/jakarta/nasi-campur-emanuel-tebet/info,120000.0,55.0,-6.239377,106.845581,0,3.4,0,441,4,0
699,https://www.zomato.com/jakarta/kopi-gudang-tebet/info,60000.0,7.0,-6.226146,106.861422,0,3.6,0,42,2,1
700,https://www.zomato.com/jakarta/pecel-lele-lela-tebet/info,90000.0,38.0,-6.224958,106.862347,0,2.7,1,5,0,72
701,https://www.zomato.com/jakarta/the-peoples-cafe-tebet/info,200000.0,437.0,-6.224045,106.842236,1,4.0,0,203,0,3
702,https://www.zomato.com/jakarta/dailio-specialty-coffee-2-0-kampung-melayu/info,120000.0,4.0,-6.236498,106.875758,0,3.5,0,126,0,10
703,https://www.zomato.com/jakarta/affogato-coffee-1-tebet/info,80000.0,14.0,-6.228827,106.845608,0,3.5,1,4,0,19
704,https://www.zomato.com/jakarta/elarte-sport-cafe-tebet/info,70000.0,16.0,-6.242912,106.856012,0,3.2,0,121,2,1
705,https://www.zomato.com/jakarta/sate-kambing-muda-habib-tebet/info,100000.0,67.0,-6.224961,106.861629,0,4.0,0,38,0,4
706,https://www.zomato.com/jakarta/warteg-warmo-tebet/info,80000.0,83.0,-6.230127,106.852363,0,2.9,4,0,0,9
708,https://www.zomato.com/jakarta/kopikina-1-tebet/info,150000.0,419.0,-6.2396182068,106.8562312424,0,4.4,0,31,0,1359
709,https://www.zomato.com/jakarta/pezzo-pizza-tebet/info,60000.0,54.0,-6.223154,106.842354,1,3.7,0,59,4,0
711,https://www.zomato.com/jakarta/banainai-tebet/info,60000.0,6.0,-6.224118,106.843207,1,3.2,0,155,0,8
713,https://www.zomato.com/jakarta/chung-gi-wa-tebet/info,300000.0,404.0,-6.223068,106.842024,1,3.6,0,60,0,15
714,https://www.zomato.com/jakarta/kerang-montok-tebet/info,80000.0,5.0,-6.235731,106.856911,0,3.4,0,20,0,12
715,https://www.zomato.com/jakarta/pondok-makan-mirah-tebet/info,120000.0,39.0,-6.238773,106.847673,0,3.8,0,66,4,0
716,https://www.zomato.com/jakarta/dunkin-donuts-1-tebet/info,80000.0,42.0,-6.224533,106.854082,1,3.5,0,23,0,64
717,https://www.zomato.com/jakarta/natrabu-minang-restaurant-tebet/info,70000.0,9.0,-6.235154,106.846961,0,3.6,0,33,0,4
718,https://www.zomato.com/jakarta/bukan-mie-aceh-tebet/info,500000222.0,4.0,-6.22977,106.853207,0,3.4,0,585,0,73
719,https://www.zomato.com/jakarta/i-ta-suki-tebet/info,280000.0,131.0,-6.224015,106.842384,1,3.4,2,1,0,150
720,https://www.zomato.com/jakarta/yong-tau-fu-tebet/info,100000.0,25.0,-6.223045,106.843069,1,3.3,0,113,0,22
721,https://www.zomato.com/jakarta/chicago-popcorn-tebet/info,100000.0,20.0,-6.222998,106.843013,0,3.3,0,10,4,0
722,https://www.zomato.com/jakarta/bright-cafe-tebet/info,130000.0,6.0,-6.242254,106.852386,0,3.5,0,32,0,10
723,https://www.zomato.com/jakarta/singapore-hainanese-chicken-rice-tebet/info,120000.0,22.0,-6.2227,106.843116,1,2.8,0,45,4,0
724,https://www.zomato.com/jakarta/baskin-robbins-tebet/info,130000.0,10.0,-6.223782,106.84294,1,3.4,0,22,0,8
725,https://www.zomato.com/jakarta/excelso-tebet/info,230000.0,79.0,-6.223719,106.842179,1,3.4,0,122,0,6
728,https://www.zomato.com/jakarta/damn-coffee-by-lazy-sailor-kampung-melayu/info,50000.0,26.0,-6.237231,106.8696,0,3.0,0,27,0,109
729,https://www.zomato.com/jakarta/kopi-taman-tebet/info,120000.0,15.0,-6.223508,106.84999,0,3.8,0,55,0,6
730,https://www.zomato.com/jakarta/kopi-bos-tebet/info,80000.0,36.0,-6.226536,106.858946,0,3.8,0,31,0,751
731,https://www.zomato.com/jakarta/pondok-nasi-kebuli-ibu-hanna-tebet/info,100000.0,78.0,-6.224875,106.862908,0,3.8,0,261,4,0
732,https://www.zomato.com/jakarta/kopi-soe-tebet/info,60000.0,11.0,-6.230386,106.851164,1,3.6,1,3,4,0
733,https://www.zomato.com/jakarta/mawar-restaurant-hotel-bidakara-grand-pancoran-jakarta-tebet/info,400000.0,7.0,-6.240239,106.841949,0,2.8,0,286,0,207
734,https://www.zomato.com/jakarta/lele-crispy-tebet/info,100000.0,109.0,-6.233794,106.849504,0,4.0,4,0,0,1599
735,https://www.zomato.com/jakarta/mcdonald-s-tebet/info,100000.0,116.0,-6.232091,106.845609,1,4.0,0,37,0,82
737,https://www.zomato.com/jakarta/saint-cinnamon-coffee-tebet/info,100000.0,54.0,-6.222686,106.842424,1,3.6,0,69,0,19
738,https://www.zomato.com/jakarta/ropang-otw-tebet/info,100000.0,59.0,-6.228039,106.855208,0,3.4,0,34,0,1357
739,https://www.zomato.com/jakarta/pizza-hut-1-tebet/info,250000.0,111.0,-6.223338,106.843241,1,3.8,0,114,0,13
740,https://www.zomato.com/jakarta/mie-aceh-jaly-jaly-tebet/info,60000.0,175.0,-6.238735,106.845246,0,3.9,0,79,0,10
741,https://www.zomato.com/jakarta/al-sadda-restaurant-kampung-melayu/info,200000.0,44.0,-6.23303,106.86721,0,3.8,0,152,0,132
742,https://www.zomato.com/jakarta/h-nandar-soto-madura-tebet/info,80000.0,33.0,-6.228528,106.855878,0,3.8,0,56,1,2
743,https://www.zomato.com/jakarta/cerita-coffee-tebet/info,50000.0,6.0,-6.230246,106.85819,0,3.1,1,4,0,41
744,https://www.zomato.com/jakarta/masalalu-tebet/info,100000.0,68.0,-6.22531,106.847692,0,3.9,4,0,0,88
745,https://www.zomato.com/jakarta/miting-lobster-kampung-melayu/info,100000.0,21.0,-6.234616,106.867929,0,2.1,0,20,4,0
746,https://www.zomato.com/jakarta/cobek-penyet-tebet/info,200000.0,117.0,-6.222602,106.842992,0,3.1,4,0,4,0
747,https://www.zomato.com/jakarta/segafredo-tebet/info,150000.0,28.0,-6.224102,106.842136,1,3.3,0,176,0,785
750,https://www.zomato.com/jakarta/bakmi-golek-kampung-melayu/info,120000.0,52.0,-6.240829,106.869426,0,3.6,0,671,4,0
751,https://www.zomato.com/jakarta/okirobox-tebet/info,110000.0,70.0,-6.223411,106.843048,1,3.1,2,1,4,0
752,https://www.zomato.com/jakarta/raffels-tebet/info,120000.0,63.0,-6.222944,106.842524,1,3.7,0,192,0,6
753,https://www.zomato.com/jakarta/shamrock-kitchen-bar-tebet/info,200000.0,94.0,-6.225152,106.846904,0,3.0,0,18,0,621
755,https://www.zomato.com/jakarta/din-tai-fung-tebet/info,400000.0,59.0,-6.223606,106.84204,1,3.9,2,2,0,3
757,https://www.zomato.com/jakarta/citrus-cafe-tebet/info,200000.0,122.0,-6.242526,106.847982,0,3.5,0,182,0,15
758,https://www.zomato.com/jakarta/xing-fu-tang-tebet/info,70000.0,21.0,-6.223998,106.843151,0,3.9,0,11,2,1
759,https://www.zomato.com/jakarta/ben-kopi-1-tebet/info,50000.0,26.0,-6.23848,106.851874,0,3.0,1,4,0,844
760,https://www.zomato.com/jakarta/menya-sakura-tebet/info,200000.0,181.0,-6.222455,106.842062,1,4.1,0,29,0,15
761,https://www.zomato.com/jakarta/resto-tigapuluh-tebet/info,120000.0,43.0,-6.23438,106.846511,0,3.6,4,0,0,72
763,https://www.zomato.com/jakarta/comic-cafe-tebet/info,200000.0,310.0,-6.228315,106.855115,0,2.5,0,674,0,245
764,https://www.zomato.com/jakarta/kedai-kawa-wahidin-tebet/info,80000.0,10.0,-6.211381,106.846272,0,3.1,0,739,0,5
765,https://www.zomato.com/jakarta/wingstop-tebet/info,120000.0,520.0,-6.223107,106.843107,1,4.3,0,26,0,4
766,https://www.zomato.com/jakarta/warung-makan-neng-hera-tebet/info,60000.0,5.0,-6.224189,106.849046,0,3.9,4,0,4,0
768,https://www.zomato.com/jakarta/marugame-udon-tebet/info,120000.0,941.0,-6.224024,106.843354,1,4.6,2,1,0,6
769,https://www.zomato.com/jakarta/gado-gado-boplo-tebet/info,150000.0,29.0,-6.225001,106.853069,1,3.0,0,230,0,92
770,https://www.zomato.com/jakarta/nebe-kitchen-kampung-melayu/info,100000.0,15.0,-6.244829,106.875327,0,3.1,2,2,0,50
772,https://www.zomato.com/jakarta/seungit-bumbu-tebet/info,100000.0,11.0,-6.238672,106.860232,0,2.7,0,96,0,33
773,https://www.zomato.com/jakarta/soerabaja-cafe-tebet/info,150000.0,7.0,-6.236604,106.843507,0,2.5,0,32,0,11
774,https://www.zomato.com/jakarta/colony-coffee-resto-tebet/info,150000.0,46.0,-6.228969,106.856159,0,3.2,0,146,0,6
776,https://www.zomato.com/jakarta/burger-king-tebet/info,125000.0,94.0,-6.223021,106.843141,1,3.7,0,63,0,4
778,https://www.zomato.com/jakarta/kedai-kopi-h-tebet/info,80000.0,10.0,-6.24125,106.847445,0,3.4,1,4,0,11
779,https://www.zomato.com/jakarta/fore-coffee-tebet/info,70000.0,8.0,-6.235178,106.846452,1,3.4,0,39,0,18
780,https://www.zomato.com/jakarta/lenma-coffee-1-tebet/info,80000.0,24.0,-6.223084,106.859119,0,3.7,1,4,0,67
781,https://www.zomato.com/jakarta/bakso-soun-mie-ayam-ttd-47-tebet/info,50000.0,114.0,-6.233039,106.856874,0,4.0,0,102,4,0
782,https://www.zomato.com/jakarta/sumoboo-tebet/info,180000.0,737.0,-6.223872,106.843346,1,4.2,0,93,0,5
783,https://www.zomato.com/jakarta/mie-ceker-bandung-tebet/info,100000.0,93.0,-6.23738,106.847026,0,3.6,0,317,0,27
784,https://www.zomato.com/jakarta/wiken-koffie-1-tebet/info,50000.0,10.0,-6.223918,106.847929,0,3.5,1,4,2,1
785,https://www.zomato.com/jakarta/temu-kopi-tebet/info,100000.0,22.0,-6.225946,106.858075,0,2.9,1,4,0,27
786,https://www.zomato.com/jakarta/tanpopo-jakarta-tebet/info,80000.0,24.0,-6.224846,106.852977,0,3.9,2,1,0,138
789,https://www.zomato.com/jakarta/whats-up-caf%C3%A9-tebet/info,80000.0,225.0,-6.229099,106.853827,0,2.2,0,177,0,1403
790,https://www.zomato.com/jakarta/baristocrate-coffee-things-tebet/info,150000.0,7.0,-6.233707,106.856965,0,3.4,4,0,4,0
791,https://www.zomato.com/jakarta/mastercheese-pizza-tebet/info,100000.0,187.0,-6.228121,106.856264,0,3.8,0,47,4,0
793,https://www.zomato.com/jakarta/boost-coffee-tebet/info,50000.0,4.0,-6.240254,106.854493,0,3.3,1,4,0,14
794,https://www.zomato.com/jakarta/seblak-jeletet-anna-tebet/info,80000.0,4.0,-6.228169,106.85551,0,2.4,4,0,4,0
797,https://www.zomato.com/jakarta/cake-lab-tebet/info,120000.0,253.0,-6.241648,106.847245,0,4.2,0,221,0,118
800,https://www.zomato.com/jakarta/ayam-bakar-mas-mono-tebet/info,90000.0,114.0,-6.228407,106.855727,0,3.0,1,5,0,4
801,https://www.zomato.com/jakarta/medanian-coffee-nusantara-cuisine-tebet/info,120000.0,71.0,-6.224705,106.844585,0,3.6,0,485,0,19
802,https://www.zomato.com/jakarta/raja-laut-seafood-101-1-tebet/info,80000.0,5.0,-6.228114,106.847774,0,2.9,0,20,0,957
803,https://www.zomato.com/jakarta/dapur-cantiq-tebet/info,50000.0,7.0,-6.239596,106.845863,0,3.1,0,7,4,0
804,https://www.zomato.com/jakarta/wayang-bistro-tebet/info,280000.0,198.0,-6.223949,106.842897,0,4.1,4,0,0,456
805,https://www.zomato.com/jakarta/yole-tebet/info,100000.0,21.0,-6.223991,106.842176,1,3.5,0,10,0,8
806,https://www.zomato.com/jakarta/coffite-quality-street-coffee-tebet/info,100000.0,87.0,-6.234518,106.846457,0,3.9,0,176,0,30
807,https://www.zomato.com/jakarta/sop-duren-3d-tebet/info,60000.0,9.0,-6.238647,106.84891,0,3.0,0,10,0,104
808,https://www.zomato.com/jakarta/ootoya-tebet/info,250000.0,77.0,-6.222392,106.842017,1,3.4,0,8,0,20
809,https://www.zomato.com/jakarta/kitamura-shabu-shabu-tebet/info,200000.0,20.0,-6.226985,106.854743,1,3.0,2,1,0,1191
810,https://www.zomato.com/meatmekotakasablanka/info,400000.0,184.0,-6.223542,106.84208,0,4.0,0,24,0,226
811,https://www.zomato.com/jakarta/toast-box-tebet/info,100000.0,51.0,-6.223649,106.841898,1,3.2,0,45,4,0
812,https://www.zomato.com/jakarta/bebek-kaleyo-tebet/info,120000.0,748.0,-6.225731,106.856863,1,4.3,1,5,0,1494
814,https://www.zomato.com/jakarta/loteng-tebet/info,150000.0,12.0,-6.228403,106.855098,0,2.7,0,480,0,1486
816,https://www.zomato.com/jakarta/wangja-tebet/info,200000.0,48.0,-6.229089,106.854434,0,3.5,0,9,0,110
818,https://www.zomato.com/jakarta/baso-aci-ganteng-tebet/info,60000.0,70.0,-6.234277,106.847508,0,2.7,0,80,4,0
819,https://www.zomato.com/jakarta/eatlah-tebet/info,120000.0,65.0,-6.22415,106.841493,1,3.8,0,15,4,0
820,https://www.zomato.com/jakarta/delicio-tebet/info,130000.0,95.0,-6.22774,106.857119,0,3.1,0,380,0,370
821,https://www.zomato.com/jakarta/fish-bomber-cafe-tebet/info,150000.0,166.0,-6.22763,106.858192,0,3.8,0,20,0,3
822,https://www.zomato.com/jakarta/bengawan-solo-coffee-1-tebet/info,90000.0,38.0,-6.242405,106.852337,1,3.4,0,141,0,25
823,https://www.zomato.com/jakarta/dualitas-coffee-tebet/info,140000.0,73.0,-6.240686,106.845252,0,3.6,0,117,0,112
824,https://www.zomato.com/jakarta/depot-soto-gebraak-tebet/info,50000.0,7.0,-6.224781,106.85237,0,2.9,0,56,4,0
825,https://www.zomato.com/jakarta/bakmi-sahardjo-tebet/info,120000.0,24.0,-6.221037,106.846333,0,3.4,0,16,0,9
826,https://www.zomato.com/jakarta/pempek-merdeka-tebet/info,100000.0,6.0,-6.22305,106.843055,1,2.4,0,46,4,0
828,https://www.zomato.com/jakarta/ma-eum-korean-express-tebet/info,100000.0,33.0,-6.229782,106.853035,0,3.2,0,9,0,1521
830,https://www.zomato.com/jakarta/doner-kebab-tebet/info,80000.0,111.0,-6.223121,106.842146,1,3.7,0,147,0,6
831,https://www.zomato.com/jakarta/liberica-tebet/info,350000.0,173.0,-6.223672,106.843362,1,3.8,0,240,0,15
832,https://www.zomato.com/jakarta/gora-coffee-eatery-tebet/info,80000.0,39.0,-6.229808,106.850413,0,3.6,1,4,0,21
833,https://www.zomato.com/jakarta/rumah-makan-otista-jaya-kampung-melayu/info,100000.0,18.0,-6.241225,106.86947,0,3.8,2,2,1,2
834,https://www.zomato.com/jakarta/burgushi-tebet/info,100000.0,286.0,-6.236146,106.846945,1,3.8,2,1,0,1232
835,https://www.zomato.com/jakarta/warung-tahu-campur-cak-jamal-kampung-melayu/info,60000.0,13.0,-6.235268,106.868101,0,3.6,1,5,0,12
836,https://www.zomato.com/jakarta/bakso-kemon-tebet/info,80000.0,50.0,-6.22727,106.85506,0,3.2,0,80,0,463
837,https://www.zomato.com/jakarta/pondok-mutiara-68-tebet/info,150000.0,144.0,-6.235954,106.846685,0,4.1,0,20,0,1197
838,https://www.zomato.com/jakarta/munchies-dine-bar-tebet/info,380000.0,383.0,-6.224067,106.842193,0,3.7,0,202,0,386
840,https://www.zomato.com/jakarta/kenanga-hotel-bidakara-grand-pancoran-jakarta-tebet/info,350000.0,12.0,-6.240145,106.841856,0,3.3,0,162,0,987
842,https://www.zomato.com/jakarta/tamani-kafe-tebet/info,280000.0,178.0,-6.223426,106.842122,1,3.9,0,295,0,3
843,https://www.zomato.com/jakarta/bakso-solo-samrat-tebet/info,120000.0,116.0,-6.228746,106.85453,1,4.1,0,104,4,0
844,https://www.zomato.com/jakarta/canting-restaurant-teraskita-hotel-managed-by-dafam-kampung-melayu/info,200000.0,27.0,-6.245562,106.874125,0,3.7,0,17,0,1481
845,https://www.zomato.com/jakarta/pho-24-tebet/info,230000.0,118.0,-6.22265,106.842944,1,3.1,0,54,0,6
847,https://www.zomato.com/jakarta/unclebrew-kopi-tebet/info,80000.0,4.0,-6.225225,106.859975,0,2.9,0,23,0,36
848,https://www.zomato.com/jakarta/kl-canai-bistro-tebet/info,100000.0,23.0,-6.238367,106.851011,0,3.4,0,759,0,50
850,https://www.zomato.com/jakarta/seeng-nini-tebet/info,190000.0,64.0,-6.237796,106.856676,0,3.5,0,64,0,141
851,https://www.zomato.com/jakarta/journey-coffee-tebet/info,120000.0,600.0,-6.224016,106.852062,0,3.5,0,134,0,73
853,https://www.zomato.com/jakarta/selasar-restaurant-tebet/info,150000.0,15.0,-6.224674,106.854549,0,3.8,4,0,0,1576
854,https://www.zomato.com/jakarta/holycow-steak-hotel-by-holycow-tebet/info,400000.0,336.0,-6.223121,106.842147,1,2.9,0,213,0,356
855,https://www.zomato.com/jakarta/kopi-tampan-tebet/info,80000.0,6.0,-6.229197,106.854275,0,3.6,0,42,0,78
856,https://www.zomato.com/jakarta/the-duck-king-tebet/info,300000.0,183.0,-6.224077,106.84238,1,4.1,2,2,0,3
857,https://www.zomato.com/jakarta/bakso-rusuk-sunangiri-tebet/info,7000091049000.0,26.0,-6.238229,106.847192,0,3.5,0,25,4,0
859,https://www.zomato.com/jakarta/solaria-tebet/info,150000.0,112.0,-6.2242233173,106.8426656351,1,3.1,0,43,4,0
860,https://www.zomato.com/jakarta/kedai-kupi-itam-1-tebet/info,100000.0,5.0,-6.233826,106.849508,0,3.0,0,471,0,6
861,https://www.zomato.com/jakarta/pizza-marzano-tebet/info,280000.0,280.0,-6.223306,106.842017,1,4.2,0,47,0,3
863,https://www.zomato.com/jakarta/kedai-tiga-nyonya-tebet/info,250000.0,73.0,-6.242571,106.847689,0,2.5,0,103,0,3
865,https://www.zomato.com/jakarta/kopi-kopi-1-tebet/info,140000.0,4.0,-6.223009,106.842736,0,3.2,0,28,0,5
868,https://www.zomato.com/jakarta/geprek-bensu-tebet/info,120000.0,280.0,-6.238509,106.851915,1,2.0,4,0,4,0
869,https://www.zomato.com/jakarta/sate-padang-goyang-lidah-tebet/info,60000.0,19.0,-6.2350597801,106.8569406867,0,3.5,0,128,0,12
870,https://www.zomato.com/jakarta/ayam-bakar-wong-solo-tebet/info,85000.0,50.0,-6.22482,106.856527,0,3.7,1,5,0,72
872,https://www.zomato.com/jakarta/chop-buntut-cak-yo-tebet/info,200000.0,82.0,-6.222848,106.842736,1,3.2,0,7,0,3
874,https://www.zomato.com/jakarta/warung-leko-1-tebet/info,230000.0,158.0,-6.223459,106.843361,1,3.9,1,5,0,7
875,https://www.zomato.com/jakarta/koffietree-tebet/info,100000.0,13.0,-6.235824,106.846672,0,3.3,0,55,0,229
876,https://www.zomato.com/jakarta/nasi-goreng-babat-tebet/info,90000.0,9.0,-6.222542,106.842542,0,2.8,1,5,4,0
878,https://www.zomato.com/jakarta/marketbar-tebet/info,350000.0,256.0,-6.223431,106.842534,0,4.0,0,19,0,127
879,https://www.zomato.com/jakarta/dennys-tebet/info,250000.0,375.0,-6.22318,106.842071,0,4.2,0,364,0,29
880,https://www.zomato.com/jakarta/hop-hop-tebet/info,60000120000.0,40.0,-6.223225,106.842808,1,3.3,0,11,4,0
882,https://www.zomato.com/jakarta/boulanseurie-bakery-tebet/info,50000.0,12.0,-6.234937,106.846498,0,3.4,0,12,0,95
883,https://www.zomato.com/jakarta/kedai-kokoho-tebet/info,90000.0,27.0,-6.228756,106.854299,1,3.4,0,112,4,0
884,https://www.zomato.com/jakarta/iga-bagus-tebet/info,100000.0,139.0,-6.23109,106.855874,0,4.1,4,0,0,192
885,https://www.zomato.com/jakarta/harris-cafe-harris-hotel-tebet-tebet/info,400000.0,19.0,-6.222971,106.847983,0,3.3,0,286,0,1652
886,https://www.zomato.com/jakarta/kopi-buntu-tebet/info,160000.0,9.0,-6.231808,106.85575,0,3.5,0,27,0,27
888,https://www.zomato.com/jakarta/remboelan-tebet/info,300000.0,452.0,-6.222954,106.841938,1,4.4,4,0,0,75
889,https://www.zomato.com/jakarta/sate-ayam-ponorogo-nyamleng-1-tebet/info,120000.0,5.0,-6.224079,106.843373,1,3.3,0,53,4,0
890,https://www.zomato.com/jakarta/santhai-tebet/info,260000.0,616.0,-6.223035,106.843168,0,4.3,0,36,0,440
891,https://www.zomato.com/jakarta/restoran-sederhana-tebet/info,160000.0,46.0,-6.224214,106.852672,1,3.9,0,62,0,80
892,https://www.zomato.com/jakarta/raa-cha-tebet/info,200000.0,164.0,-6.243004,106.847921,1,3.6,0,94,0,13
893,https://www.zomato.com/jakarta/dbubbles-shisha-cafe-tebet/info,100000.0,15.0,-6.238427,106.847728,0,3.5,0,676,0,740
894,https://www.zomato.com/jakarta/beverages-tebet/info,50000.0,4.0,-6.224097,106.843213,1,3.3,0,13,0,5
895,https://www.zomato.com/jakarta/shihlin-tebet/info,90000.0,150.0,-6.22333,106.842818,1,4.0,0,61,4,0
896,https://www.zomato.com/jakarta/cerita-cafe-kampung-melayu/info,150000.0,507.0,-6.236713,106.868909,0,3.3,0,134,0,780
897,https://www.zomato.com/jakarta/cold-stone-creamery-tebet/info,110000.0,212.0,-6.223412,106.842914,1,4.2,0,22,0,57
898,https://www.zomato.com/jakarta/martabak-san-fransisco-tebet/info,110000.0,34.0,-6.236903,106.847694,0,3.8,0,235,0,465
899,https://www.zomato.com/jakarta/pepper-lunch-tebet/info,200000.0,278.0,-6.222977,106.843126,1,4.2,2,1,0,3
900,https://www.zomato.com/jakarta/goola-x-mangkokku-tebet/info,120000.0,13.0,-6.224182,106.843219,0,3.6,4,0,0,47
